crop,N,P,K,ph,humidity,temperature,rainfall,zone,variety
manioc,85.71302508175313,40.54237975062746,135.33801769431489,6.515801803811457,73.06119709302844,23.553257811755532,1670.9733351111574,savane,
manioc,99.41010855495605,45.795313970880656,115.22969111246248,6.062903927099358,69.79066231079908,27.606394369421093,1561.9021121550604,savane,
manioc,93.45997257669892,27.88938822448207,138.75994085707316,6.627902709949548,63.75741080474487,27.31498409838953,1364.3358657443493,savane,
manioc,96.85930825188963,31.680861918987368,139.96814345768755,6.708253057038303,67.42033560086179,26.617776373022334,1242.8787780848415,savane,
manioc,66.34472090790051,31.30522832567493,103.7661102522508,6.110245707784692,65.4425132435273,29.630366911755498,1763.037928334006,savane,
manioc,67.60456424152383,38.54183080891864,131.2396809758108,5.562905158085974,69.59679382538958,28.923245243309015,1441.9370468085865,savane,
manioc,98.7171047532973,46.98098373652462,165.33219074236786,6.0601316112067165,78.45111550181286,27.96147889992706,1699.7910332479419,savane,
manioc,96.241810151492,38.544611339291194,125.10531300867748,6.3706197850271815,66.22819849160605,26.81300293481705,1390.6928748088471,savane,
manioc,96.80377281119273,41.819405809964934,126.16195502004793,6.175043396108163,69.15609330197556,26.924837940201606,1255.202022182439,savane,
manioc,82.51549329363434,31.33569874531753,151.13624788494948,6.270901399841528,62.84016459870088,27.20251404384739,1582.910074124533,savane,
manioc,103.2422386898768,42.72900520559186,137.0217947261244,5.85213783098771,64.70780031704425,27.927347400130955,1282.0151212757037,savane,
manioc,84.3011292138462,47.641983532591674,150.1668974836257,6.119500277060047,67.6079420104549,26.65166234383308,1422.40953390561,savane,
manioc,89.75611442851071,55.32054018725146,167.73661696267692,5.794029506722302,67.41405837912855,28.37353989235006,1174.3331382865213,savane,
manioc,79.74758693203464,44.17704542867168,147.48739202927587,6.224983621148735,67.96740199595003,27.774346088751205,1099.3740782554344,savane,
manioc,64.27768588727149,36.836358538732554,131.99075685776288,6.154573406094575,66.66178944875317,27.053440103539565,1155.5788528035646,savane,
manioc,95.48563352886222,42.937756988596945,139.6585844241164,6.398813684321968,66.69564465244484,28.68958986284439,1288.3067728088379,savane,
manioc,93.73902391788816,56.56869567675925,156.2842546027845,5.806709013495935,69.02433804588021,29.823721391334875,1057.0759574920182,savane,
manioc,66.29643680238128,32.14752506665682,137.50481066194783,6.316155358424619,69.5397533046153,26.31691295162676,1505.287179302101,savane,
manioc,98.32201879475697,36.14973802675,119.85462642028895,6.5456292992704554,68.40993375839751,26.879861398941596,1297.2577786225856,savane,
manioc,79.43070113840591,45.608917314276766,126.48928431212569,6.225548369065238,66.1250245872326,26.742784350790927,1271.8303646589495,savane,
manioc,105.34010035303733,51.46004548987718,122.36046328007436,6.321644337372112,71.55595232362627,27.30934337406953,1667.148112908289,savane,
manioc,85.27171439920512,29.4676403384099,121.67480313977725,5.752289436275792,72.72394785486091,28.806373758587256,1173.5914327590751,savane,
manioc,89.86984350630256,46.10732845747293,133.30255969391553,6.039114660573992,74.63539559331652,27.314765393224285,1002.9207401691499,savane,
manioc,98.14322436540873,26.125494933509252,148.31524118037328,6.5639653518253755,70.02125506917545,29.141909344259247,1155.6883437478582,savane,
manioc,92.94970632697382,40.457550209584966,108.19793629102118,6.614922447465926,67.76397401099443,29.66582927156146,1278.8324950675758,savane,
manioc,92.68618501915444,51.20480434564807,101.87405138766846,6.111367238195646,71.28429331074449,23.550446337054876,1590.9737823775522,savane,
manioc,89.22608941938955,54.873346896473265,136.62746529093778,6.8375884205940745,60.98389887922799,26.92824842327388,1257.8815334815424,savane,
manioc,105.24307659307382,50.96041243803312,128.4293547826024,6.540293620161472,66.82549525376527,27.874364602803343,1083.9044707042792,savane,
manioc,81.98530707507152,37.44215304751693,156.58569951859036,6.011253600042938,70.26133994432395,27.049349966405263,1070.2910507614288,savane,
manioc,98.5277403628601,46.47002320250422,108.34476102549613,6.064603116939791,71.11678532902974,28.69103196739082,1084.5994520641748,savane,
manioc,83.10288986305278,40.2490251949006,156.59369618804607,6.28649416944126,62.882485354177554,29.037448818440737,1232.1382321498131,savane,
manioc,87.39740823564611,49.495512232568785,149.825132851112,6.2450629751013915,60.697204905932374,27.647283053431497,1539.1452478044725,savane,
manioc,108.39413941552522,33.35654047794691,148.44437678608776,6.718009613730555,67.74308668353476,26.917419412024994,1046.566732073817,savane,
manioc,87.84449316360902,54.376876262358714,95.3226764627641,6.2735518967312105,68.4498421022858,25.6099277471058,1231.260385610529,savane,
manioc,110.67901854533795,31.256840337638643,118.19961296427599,6.302173905415358,67.96221420747297,26.98262711779095,1443.9373909518395,savane,
manioc,71.15330522766699,37.48832521056957,120.11606884121265,6.102878571212836,64.24126924561793,28.408644820806337,1781.5679506131444,savane,
manioc,87.38936167621637,48.45896082000646,159.28935721505331,6.437512158979742,61.312094272586066,25.11372171689284,1274.0023452505136,savane,
manioc,82.93806611815286,32.36275984127425,139.44521806972878,6.279589737188182,72.74694483920337,27.374039043730168,1200.6506472075887,savane,
manioc,81.26875145341864,50.70398081841015,114.92901415435327,5.849769279873155,65.08183636143305,27.548028975514388,1429.0485625241358,savane,
manioc,86.03827617733774,29.258271234333932,136.9131806813473,6.523455216678558,67.88010188803196,28.69256667987051,1231.645125373669,savane,
manioc,108.68258596787172,31.003348153836853,146.92293004584525,6.18118055786915,67.18085728010264,29.576418010690745,1756.3839664453249,savane,
manioc,89.20166819578033,24.55944540877608,152.279065355625,6.257137380275894,66.84222808591092,26.816345167868427,1588.2979210559108,savane,
manioc,109.5926826221867,38.518557988799806,149.602347172303,6.831300556816711,69.02059031769504,28.076026007432624,1385.3037416180748,savane,
manioc,102.87240751349952,33.06230418072135,146.12253812500632,5.814080871163786,61.374521340072114,29.136093726776423,1413.1014465508542,savane,
manioc,75.67590799321864,37.990890812702304,158.90244621321446,6.154848137718075,64.35169102377019,28.72894268435886,1321.1454054332862,savane,
manioc,103.68771890608515,45.90841134683478,141.33509380636954,6.125829863605286,68.43274010816417,26.020297936613787,1120.0324309597368,savane,
manioc,106.99346542844951,23.84648560863139,151.81462417807518,6.067579791291305,64.88469691114092,27.47382239563964,1252.3121653492071,savane,
manioc,77.50663002068993,26.64579688918976,164.93608544963396,6.240225254142602,60.36931962054231,25.09700736755464,1759.9270629595235,savane,
manioc,73.33492454580136,24.0342832318349,153.55287008308804,6.394053629841232,72.39655051912236,28.701036027749755,1237.4642219191944,savane,
manioc,109.9388626218913,50.19960908504119,163.08507145440743,6.162523705256893,66.0327066294963,27.428314375485325,1350.5835485995817,savane,
manioc,92.46142438008621,32.130456027129576,146.82618295357673,6.4779212648080176,62.11330878896479,25.23172561795441,1220.3373312004628,savane,
manioc,79.78187634759279,35.800353713632106,85.92651672332923,6.0101772310669785,62.88661380821882,28.567490993335547,1549.7777385521074,savane,
manioc,89.6474920643589,50.835971007215136,153.6826898051425,6.4506527892444785,64.653856904372,27.044661594064966,1526.5775849151134,savane,
manioc,108.57975200153138,34.377995342145006,121.6053362784759,6.043549625268702,66.28350407535315,28.18611851218857,1024.4227319937931,savane,
manioc,91.75015257578256,20.51380216091636,90.22084683478093,6.056530733805029,66.24543764921049,26.30047760698827,1314.8684018096951,savane,
manioc,75.82061004584394,35.1433760088466,172.35200203288534,6.659293119983423,69.66103462458699,23.275102929763506,1475.5872884013029,savane,
manioc,80.9634928082964,24.35040496001604,124.33320822743585,6.130612045210398,61.25385322728354,28.24075666438905,1446.55674573772,savane,
manioc,85.13805461247895,27.118390425086275,164.67673705175343,5.741598970822114,70.64106223526,26.568039879343335,1388.021585630134,savane,
manioc,90.35259205152678,52.7219867412238,123.4102930344094,6.159667881034049,62.227291397878,29.770525732588197,1320.310012684766,savane,
manioc,106.53936887571393,25.4656768605015,169.07237616386794,6.243841966248842,70.81991607476517,28.56603482228955,1254.2148482171347,savane,
manioc,70.99875858134351,45.070499045164254,179.2887155422698,6.3302863035369095,73.3225166782933,25.628303333723522,1465.058162519014,savane,
manioc,80.7866000795375,48.59855891529308,155.19912181878826,6.153517657445457,60.31393930411836,27.392242048067303,1182.2100908742518,savane,
manioc,83.1634605470313,53.75311144730983,134.2432456187113,6.304199591705418,76.91618679841721,29.36265003085568,1289.971513004001,savane,
manioc,92.44335529792876,28.11438276410855,159.6214171313092,6.545187816874447,69.64617888955966,27.535376769858342,1475.0729739631395,savane,
manioc,102.70957777986085,50.76706407920323,146.27484755596757,6.179441609171393,69.6011057102063,23.437516783072937,1197.6195237629336,savane,
manioc,95.16334435803641,28.83344364230451,157.85136404543363,6.548622457157247,67.97243032772592,25.18286859740784,1408.6209977495137,savane,
manioc,93.8387886510558,39.870870985508766,179.91872062468346,6.7092834067300915,73.26256023016438,28.03756098156721,1326.3505305135,savane,
manioc,75.09765761719838,46.32913358705119,100.87099491163826,5.902275750257466,61.7094179789408,25.517703479904636,1032.6318823836625,savane,
manioc,50.7916224748388,42.23017814261154,151.11122335773578,6.156879405285039,68.72364766774947,29.10657943455695,1571.010559306827,savane,
manioc,79.72060583418745,59.51384783434168,87.36351724657573,6.325012012474045,63.73576413511849,29.06997048543434,1710.1525832164123,savane,
manioc,103.31915626026772,41.26458963577106,193.68343254682256,6.0975685959002135,60.584049580597934,28.0240253864899,1689.4424656178057,savane,
manioc,101.25128645688443,36.35003203805713,86.03130655638391,6.244609349562968,60.89717372384159,27.737800373973748,1338.2431633735607,savane,
manioc,86.11083522165885,23.229839981788043,174.35010161988018,6.157346925200489,69.84888715914529,24.99821201547234,1370.591867389686,savane,
manioc,104.07599337188206,47.284946175406354,164.48807480558634,6.2041590941975535,65.9563457652667,28.753215095622114,1115.4896063789763,savane,
manioc,64.6893263098032,29.84036317277705,139.6598142314715,6.339276554367133,64.2439408575244,25.850531561905026,1175.86186669836,savane,
manioc,97.13617392953135,28.520213964324693,147.54523148306436,6.430509540056276,74.47430392554642,29.78276548447919,1242.0534549037193,savane,
manioc,94.41455808928204,35.405532112909185,131.72407153332242,5.9407283975031255,64.75953327123403,27.902755426795064,1382.3883950940158,savane,
manioc,95.47291036015999,51.600038569271604,181.6035982874133,6.210940605892432,68.02517304308536,28.314938648247892,1190.037687794858,savane,
manioc,81.08755310828364,57.4073581493312,131.23001450173402,5.860753057525233,61.53071243874477,27.32374877231009,1241.9505937556355,savane,
manioc,106.8435770948358,33.40642565277978,108.89287867374739,6.66465622370951,78.28482161397874,27.89842410166097,1510.2796536102114,savane,
manioc,93.46827084258587,42.21218168881376,135.82236352251678,6.378400065882682,67.77979808302187,28.516829364406615,1355.0975877490278,savane,
manioc,84.53250048081796,47.86685246194698,186.61023531380823,6.115718824430376,68.24342474616112,26.77249487763957,1389.4981205441516,savane,
manioc,66.82424430083775,32.77599351383025,108.60716841630004,6.612383445629312,73.15336606793174,28.122909720731283,1494.8224623845877,savane,
manioc,82.84143736016965,45.34961328985652,108.02747349172675,6.049162534470348,74.9550733345256,27.104861814975404,1147.6325440731594,savane,
manioc,113.5825681586594,36.91660416136685,147.57065423918897,6.079116443748074,76.62388362298618,24.97944144925497,1244.2583153761461,savane,
manioc,102.21559396560679,47.5817906940672,130.85526209680194,6.106350046786986,64.12608672911755,25.21220731711209,1524.227069037208,savane,
manioc,83.37548795871797,39.701502154184524,171.8135285894994,6.419899737884432,68.34029864772094,26.54121330415362,1303.3997176364935,savane,
manioc,99.62851410034246,32.71412422585328,107.15535618231641,6.33153352433117,66.5319975272665,25.401913078052214,1306.9981653820896,savane,
manioc,103.45445735390935,50.24488812249284,153.1862891778788,5.899328608282515,70.9301241962838,24.37247723457116,1215.5748270755244,savane,
manioc,117.05654997855407,28.550572742688253,163.32308679536982,6.003378344355862,73.46966669965008,24.51313820590805,1445.7095862600424,savane,
mais,132.9643716532494,79.67890560356409,126.5113431180642,6.556923725614278,60.335573586534444,28.169607245494326,623.1595437848983,savane,local
mais,143.25900754600352,74.68211353327551,104.2441534402539,6.109961092680856,62.44228293240599,23.22085150632311,687.8704516029759,savane,local
mais,145.13973049758485,38.11358373236312,144.1938575532735,6.719736877978465,59.93765713742713,27.08442990723305,721.6045315449339,savane,local
mais,100.08862765645117,64.72501792669267,127.39918688134033,6.318770530551401,58.681650950260746,27.237845994037443,661.6343669833965,savane,local
mais,151.30212499720653,52.45652996002046,118.14664462361985,5.906928397529745,55.190669321866466,21.5455525402574,936.8703667872219,savane,local
mais,102.20486780149606,74.25990128513129,158.6888415470809,5.863740155694325,60.97644771279614,24.13147529960755,627.0623735664796,savane,local
mais,113.24289969000603,85.21824560431497,140.75570021227756,6.587688845768394,67.73542026832436,22.281538146954865,794.9570352622898,savane,local
mais,119.42424517933182,47.41023010186535,124.72993557213765,6.983518971256254,60.81657636113262,25.257734626640865,683.0610347370788,savane,local
mais,149.3115342290733,59.4688252986605,81.35603417765813,6.23527333836284,59.00532115522653,26.993779602818282,646.1140656069686,savane,local
mais,96.52796316072595,54.71195052230927,148.81605710817453,6.756452597107997,62.307182099634616,29.34108094217072,761.1303603713213,savane,local
mais,131.16524547693442,71.32496165678904,116.18262082492102,6.51688888769791,56.394063121996126,20.071365602951904,687.5336209666187,savane,local
mais,150.78853459370848,69.1700067730977,159.9600258543474,6.303662623825052,69.3767722946747,24.258024607255454,823.4804077684024,savane,local
mais,143.62593889546343,70.55721646053706,100.01842065624034,6.029522704741037,56.28829037913667,24.470681225683542,892.6089837080018,savane,local
mais,137.67815910968073,53.20481554303703,94.2261269341034,6.231462152134075,56.43764498126069,29.210679429358876,685.3343501366387,savane,local
mais,86.01936093148026,45.416730352511834,118.28408018722685,6.38740184027805,59.77077323280416,22.154619325181848,648.9694850990554,savane,local
mais,126.31613141666057,41.68285750056683,108.70432979870756,6.465199633436629,55.91010881151222,23.430274207703146,782.2956918792244,savane,local
mais,155.99830032636754,52.86741399720433,108.23004378258265,6.190352520247806,57.615169184678045,24.09491546305436,788.9241842974565,savane,local
mais,127.54224094797058,69.83257393294662,119.51134030290213,6.759891588925025,65.70566024233706,26.6515534477743,835.7676318311312,savane,local
mais,100.23453422467739,71.62928912605229,110.01638692389307,7.028730157047205,59.59789390122225,25.894582111221684,703.587177842441,savane,local
mais,133.58566799155443,40.44291047131941,146.7642103425154,6.9590846910907915,56.56955348577934,24.249611004425052,629.8540961503638,savane,local
mais,134.97266426927283,59.739056872731524,137.35423425713074,6.71457465261068,57.007167397243364,29.29484842426297,660.8585931519779,savane,local
mais,89.89320353575613,41.12774487903618,138.76682662319556,6.289187697094866,58.76102463867072,28.34085350539239,855.2041437009311,savane,local
mais,89.80094765420947,72.8917536306866,93.12197228235898,6.173270445182562,63.393661203192835,25.716719650952992,683.8435601624774,savane,local
mais,139.16535594339283,49.28903599185461,133.81631836978377,5.835113049079352,63.6052072791082,26.30862524040088,745.3046195429515,savane,local
mais,167.99332885103584,64.28482205372187,142.95446540095853,5.808452280222456,59.22737942945846,27.50933216102408,713.3382390365285,savane,local
mais,189.32919273927394,76.28669752231728,107.73874500418744,6.693404411918179,58.48265949171679,21.813686086368456,691.5483580081122,savane,local
mais,119.82351981178431,53.48299421612753,159.11633043144977,6.69451280189763,61.25630719215177,23.568054035377422,960.650574151408,savane,local
mais,133.2536122783347,83.15683345274073,121.48913520236714,6.079537443634828,57.23910379531878,27.865897446258,719.76805199434,savane,local
mais,134.15829369995896,60.13204780203849,73.8180930304553,7.016826341867266,56.376402955548855,28.029420497841386,674.2097991718883,savane,local
mais,154.1669791462927,84.49536500781275,103.6185124711199,7.0575365969547414,61.961816647816995,19.431684879528127,659.4686370721988,savane,local
mais,113.81058901887313,37.91556370904504,142.44537719119793,6.990650074251705,72.16015042770978,27.568982953227124,953.4324646355095,savane,local
mais,150.78429597984368,59.88829922782598,112.8784419568705,6.541229086258362,63.59152412565973,22.19067941562119,806.5957161473762,savane,local
mais,86.49164179537763,83.39553451940104,103.60727335267912,6.6516017745222635,56.78644925411517,24.415719601308947,628.8817969902058,savane,local
mais,98.4590954373687,48.55540884486031,161.34626156856112,6.170234679854922,63.9073186047023,26.92190755367312,644.4234012564345,savane,local
mais,153.54140518881516,52.563614882219206,94.60938910122327,5.85946376089522,56.18494633039216,27.018254053365727,651.6323253048275,savane,local
mais,131.31082604357917,69.96926225364739,146.69035368809662,6.435350047876,65.86516843207355,29.778458806776875,600.5547967548983,savane,local
mais,130.69298157960117,61.08918478269824,110.43359508480277,6.510941170838808,56.69866470599064,25.069003139542765,608.2249331336544,savane,local
mais,116.05295798313436,52.830761949524344,97.72069431159434,6.527709309630723,58.25390498756724,24.251104466764964,913.7217482552103,savane,local
mais,121.14226775542399,73.8450121518323,163.74535294382883,6.658129850056087,56.78867567020968,20.852648931687295,739.7632443939648,savane,local
mais,116.2500514334292,66.84476750509349,109.07656708693267,6.249098503737495,71.3747485204725,25.39757014981677,985.5795418017328,savane,local
mais,139.690840807959,51.766445282516486,108.31756244318827,6.405485558918441,61.64848380949359,28.44836536903734,670.3844120696652,savane,local
mais,86.66466543915917,63.81617278722298,122.30288545884731,6.308762689097235,60.559183756677385,24.99721742244868,614.4202252357045,savane,local
mais,148.90082642414978,38.94035118997208,140.4180105665492,6.175971959281869,64.31628487495496,26.780147688919296,713.8098780296947,savane,local
mais,140.0873497967225,61.02836313770773,107.60070313469807,7.237086017215969,56.99995917642984,29.65248116783572,602.0426839746616,savane,local
mais,140.68794662292763,72.35287895813782,144.1384181369777,6.622293164814279,68.924162971286,23.307899073821524,760.6827259638552,savane,local
mais,159.58629301456102,59.357984404135586,124.94938055119333,6.103655688874768,58.63399668034834,23.604988846870242,620.8107747150548,savane,local
mais,86.62256583688296,50.36948749505606,119.70851393985998,6.917567234724424,59.23229970533949,27.304591974252684,732.6908389295558,savane,local
mais,105.30087023068033,40.00817071404261,108.6848840508191,5.763169640483984,60.850999680430604,25.322642656704343,636.9145100777096,savane,local
mais,116.1054579038897,62.060855414045406,132.488699248561,6.760673702230638,61.65647658353294,21.292101166503976,618.3315496799266,savane,local
mais,131.20475005237338,40.226436281033266,120.9973993660931,6.698479715494249,61.052256893851116,26.570259054840754,894.7704865463804,savane,local
mais,120.66789626280422,62.98644275031824,136.62444342216855,5.725745082280585,68.39343656690005,28.26894338179952,698.6112357376736,savane,local
mais,159.51452101401253,36.61474830047506,133.79412949397366,6.892395827903842,63.43782947892209,25.32342705099737,696.0224716556206,savane,local
mais,84.61126793288534,47.41222926026932,124.07553838980017,7.358371745375045,63.930405344326765,22.4476770698841,696.1877130733176,savane,local
mais,89.83570492800537,68.05756620466393,103.56488831568157,6.679573466961189,62.74643907956679,23.547518276501016,623.2221346204052,savane,local
mais,134.3738975777936,38.42585099781488,63.66720669118735,6.371241836497702,58.50456519699665,24.12090768450604,796.0512776023347,savane,local
mais,161.5911503026249,48.42657188364781,101.14903327838479,6.390812704219939,58.42667646964891,24.992525448663752,729.5789618283304,savane,local
mais,139.71639096244255,48.174406294943736,118.16309223627002,6.907298352570737,59.45092634198641,26.380539848385524,600.4776035787867,savane,local
mais,138.31740671684247,70.17365819102612,93.97286735731677,6.307438993224752,64.80658994558328,27.389111587946957,648.2289337512259,savane,local
mais,131.4368772823174,41.13585478881326,90.21789563188293,6.3698213656025775,57.32634314106987,21.370655372948402,675.0629917106565,savane,local
mais,89.75981168412704,34.90105574639393,139.7750317135009,6.365006446131845,70.11266426844033,21.351220114546155,721.7807616545373,savane,local
mais,119.914335247769,46.773974398262105,162.73047774552523,6.2350656962108335,58.670823601630644,26.713567488218956,694.1267471707199,savane,local
mais,101.71187826805766,45.186495972764185,111.87217855710142,6.863631030924969,58.74704133616932,28.299919053520913,699.0941880220989,savane,local
mais,103.54086761905441,77.97382830334044,91.97941601183294,6.608584704306452,72.17752042187394,28.500529731697235,793.1080757343116,savane,local
mais,107.70793339766078,55.62746765072924,132.71904121027163,5.617666684792122,62.94726684556233,22.84870209776564,662.9345804704672,savane,local
mais,139.9294857562203,65.60795177318072,146.3084460317853,6.7102807546746615,56.30681740627268,26.441509606824244,744.6814746784862,savane,local
mais,99.06591527202502,41.4294314325525,117.44085722305392,6.631245321929287,60.12234583892705,28.084714367488335,806.1086679413472,savane,local
mais,123.44367762698715,56.20119634557748,132.8166122624885,5.779615236855946,59.9899371566648,27.16414958521665,791.6863290453857,savane,local
mais,82.00593580574937,57.40919511230896,144.78578483285625,6.118635377617262,56.366025121349864,19.624146667382668,684.928684482005,savane,local
mais,137.93311236016348,43.270228662872825,92.8663313265478,5.838474582932367,58.53132323882926,21.902300409412117,798.9265485850724,savane,local
mais,138.72843186165656,55.34055680863074,116.33147937323488,7.08473127036192,59.34312888253051,21.66808349304174,679.924450608355,savane,local
mais,141.97363719972975,61.069329480976585,79.82710874980246,6.433354044382606,55.02177801943419,21.85290995736555,656.7369432295162,savane,local
mais,148.7257763970836,73.06947616483073,119.5714839332584,6.233377248946177,64.77321390806733,21.708078178557695,726.8567784399366,savane,local
mais,132.25585685529745,56.08266498810729,116.48089579033675,6.489646782673833,59.26176418091254,23.83348995326143,778.4048822475952,savane,local
mais,137.46462261308767,37.75364521919745,159.34096191916544,6.66513220188378,64.24216055846983,28.70284136210871,698.7993329840338,savane,local
mais,138.3289638155261,54.11646596739928,78.48101327647774,6.078596296254353,61.339093339907244,21.274213854943373,635.9675636789955,savane,local
mais,126.45264034626385,30.284285829234694,113.96628998278051,6.4536180615568215,62.20039145722347,24.894714924603008,778.8976718261982,savane,local
mais,82.1320749434037,53.00343007911715,78.43908577477933,6.77029673429417,64.75835923198282,23.90279203055642,887.111587232472,savane,local
mais,90.39982731184494,34.65115412429383,166.36179248460405,6.884274513835796,59.12922755433634,21.54662825239246,731.483032209877,savane,local
mais,132.70438855703057,65.21863992014488,120.96694667346718,6.77685593690272,60.16926154806291,24.305886445129378,649.7775854119136,savane,local
mais,103.63025405719374,85.75809212925789,144.49358205295627,5.9038939604955445,58.96947284023586,26.935201705022468,842.8984740098018,savane,local
mais,149.10399727047167,69.76780673246571,98.25350235071775,6.58978079788098,56.70595223730472,27.60836431551375,756.2090975601997,savane,local
mais,97.18410766023274,49.35278087838988,84.29617174213485,6.371982008117972,62.05440648963151,26.426304570816416,684.1876639129654,savane,local
mais,98.06605866881637,43.31428694261072,148.4272319192786,7.269481870301301,62.68930590971617,29.067275203660678,637.8509354449197,savane,local
mais,84.18408202518266,66.52864797848889,102.51501712923192,6.972454512658836,55.51190371862641,25.48465378532004,794.086651423176,savane,local
mais,146.64148893788155,82.35921977674576,91.2003545844863,6.727304680981247,68.58273909693733,26.89207241044386,683.7730022659699,savane,local
mais,89.21160794444938,55.044092505177005,157.7494873780083,6.205891578809639,62.869452431103916,21.7535618411343,716.8767863089776,savane,local
mais,131.43874211668336,35.91041748707453,102.04577759346698,6.412354807677312,61.97932109393741,25.44899001439683,755.4281431004641,savane,local
mais,117.38736110583037,57.348350199887705,83.79626986594849,6.233571779019027,67.06726199591768,25.75668724926655,705.6973615345952,savane,local
mais,146.46685733554926,53.077528747462495,96.58641468003316,7.033353788102072,67.5640553307412,29.521044097248563,626.0615433636555,savane,local
mais,107.11918187815496,71.24554102172516,172.70412999347135,6.755326853706721,58.72105977636775,22.8819984360471,642.0551580695325,savane,local
mais,139.1344469602482,57.12414475593108,115.00294401950748,6.919815498237473,67.14354683246012,25.81230841388222,630.5787771331626,savane,local
mais,112.25621940958176,54.31772901640022,159.73570102513509,6.410343181744393,65.25397051868217,29.38857651791166,719.4389233893558,savane,local
mais,156.27916946233867,53.83623039033938,102.11746942490953,6.472132661519778,59.81589650530973,24.560024865331105,770.6018426935939,savane,local
mais,141.4642454353367,44.52659520553155,132.46578310740614,5.962563042228457,59.6405618020978,24.295343612626258,749.5764712332564,savane,local
mais,112.31695895294743,56.84253725529574,106.61025700446913,6.4887778204054385,60.8831409411972,29.978265940021288,698.9344985324055,savane,local
mais,99.8990051317978,40.698030585172546,125.69569449477424,5.883111415266464,67.05080625048568,28.97959035679142,955.8780624458889,savane,local
mais,95.87984301951332,83.80926846375397,165.17359297961045,6.153256113813818,62.43573968833835,27.386196437991508,872.680863969844,savane,local
mais,102.94891510181472,63.70259346562415,140.72977272858918,6.823023188444635,65.33626182336683,28.24084613387163,716.4553375295388,savane,local
mais,97.61458423984371,65.85608100958473,103.98883112593195,6.807412769767857,56.4054140249659,25.634777698604825,619.1286389764646,savane,local
mais,99.90584548664725,33.655850291222535,90.49105615813308,7.014528308831032,65.09501134662857,19.302733839563295,647.5432876910522,savane,local
mais,156.1638593032098,75.71458756070527,123.74224184936422,7.075510070441454,59.908791060550215,28.145673273751736,710.4726755539373,savane,local
mais,139.78972831004134,74.93142261801086,93.37197392778205,6.139660885474478,57.532098634430305,21.343725364466863,759.3314283977717,savane,local
mais,163.27320861674178,56.5977110812784,167.44428930529406,6.666541643776518,61.75699055472108,20.788705489236367,794.427767460043,savane,local
mais,113.20283920643897,60.15565762538028,111.33321589359593,6.806613275621389,63.883656397765805,25.60184199193796,816.7635731864951,savane,local
mais,125.25363031766601,58.22399119671658,93.34725118033052,5.9928992110889,64.473766198468,29.20149583962743,728.0425579064631,savane,local
mais,112.23995459458212,61.69244922129004,130.79507528353878,5.880382689408748,55.25480434663346,26.357734545000906,639.2327478033503,savane,local
mais,131.80275973971,74.29514290183872,90.81661538921466,6.672868622910527,58.82584676131775,20.786514985763848,629.2745285210129,savane,local
mais,99.90601085770089,38.112035243730304,112.48762646883426,6.2492246192556316,65.88326859376623,24.794944156515665,619.7008834788109,savane,local
mais,158.06183061438054,60.38660386588163,110.50033410135137,6.833483309125881,58.70508167588298,26.149632852319595,673.47086513641,savane,local
mais,116.07970114262046,59.66902605530254,150.72792201232747,6.307422491599103,61.28737788484801,25.790520640501377,685.4435195724653,savane,local
mais,82.5662089036226,57.67556217527155,85.02730067445195,7.045045001804333,62.01675419897725,23.77047240681867,764.5115349003444,savane,local
mais,107.8329558010758,48.397619627689124,119.99940982712974,6.886621856114521,59.74873482923979,26.412232254107924,695.1123538172501,savane,local
mais,120.77424040503752,55.98416432054307,131.84101687834684,6.534314712920487,65.61063298737704,26.13863008572499,868.3186580121383,savane,local
mais,121.46836924857934,78.83600591607195,124.24097607645392,6.28331211464078,55.264581057954544,22.934853677685997,751.7344972346075,savane,local
mais,130.4480330936942,70.52913827649608,112.06670404685141,6.403660609357325,61.46540847863816,26.036714667495826,739.9535953268031,savane,local
mais,181.02392299380287,34.375271113511474,109.1319812915185,6.180876811231449,59.937768892114214,24.06984054936322,849.8290617467412,savane,local
mais,155.01282037237743,78.74334828552344,110.59324523067363,7.180174357701402,57.66053021196474,27.762213388181756,675.3193187059845,savane,local
mais,116.89935488161404,54.01850807762591,128.02531393359547,6.7469950678731445,65.43836090733643,28.22206396937332,680.8029523462278,savane,local
mais,107.7750094169469,53.376454647770615,156.31115270081753,6.16801458186609,61.68035095269242,26.659716636017507,867.8977055912148,savane,local
mais,119.20635192995059,60.50068604632967,143.95337290380985,6.044792711625852,67.9563869336497,24.75031617098452,664.1828160720244,savane,local
mais,162.34115983835292,54.01612838062643,159.82240215051576,6.686073411172883,62.393700890181954,24.844603194234907,749.9704013299831,savane,local
mais,138.49259257123367,73.63589812355995,135.03434308130701,6.521456796179565,57.650096497906524,27.362731874835923,775.2219178258797,savane,local
mais,127.62508076373356,45.087684153424256,125.15866502556635,6.739396250526869,61.221145939287915,23.20992550139388,601.1951103876053,savane,local
mais,120.83085339695485,63.05088840197869,72.8541624474731,6.272429523714125,60.82174060201717,22.459483063551286,714.1122398604588,savane,local
mais,121.71268554536846,83.62561088125611,141.63474029213327,6.963244986070127,67.7292358987556,26.547748786614005,651.0303471339518,savane,local
mais,89.86861456015347,33.192307741462486,115.98324474513588,6.532452484374742,62.58454164453085,23.6057038133318,668.8119109398325,savane,local
mais,110.68639531150615,45.47717312757887,139.66109275218295,5.706249544002957,67.75353585574594,24.89884471469809,604.9441345246884,savane,local
